Aux,Fecha,Jornada,ID_PARTIDO,Arbitro,Equipo_local,Equipo_Visitante,Jugador,Assists,Blocked shots,Corners won,Crosses,Fouls conceded,Fouls won,Goals,Offsides,Passes,Red cards,Saves,Shots,Shots on target,Tackles,Yellow cards
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,T. Ali,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,R. Olsen,0,0,0,0,0,0,0,0,26,0,1,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,H. Bolin,0,0,0,0,3,1,0,0,12,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,A. Đurić,0,0,0,0,2,3,0,0,105,0,0,0,0,0,1
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,O. Berg,0,0,0,0,0,0,0,1,24,0,0,0,0,1,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,L. Berg Johnsen,0,0,0,0,0,2,0,0,52,0,0,1,0,1,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,C. Rösler,0,0,0,0,0,1,0,0,54,0,0,0,0,1,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,Gabriel Busanello,0,0,0,4,0,3,0,0,53,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,P. Jansson,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,J. Stryger Larsen,0,0,0,1,1,0,0,0,29,0,0,1,0,2,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,O. Rosengren,0,0,0,0,0,3,0,0,50,0,0,1,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,S. Hakšabanović,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,A. Sigurðsson,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,K. Busuladžić,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,E. Ekong,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,Gabriel Pereira,0,0,0,0,1,0,0,1,88,0,0,0,0,2,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,T. Delaney,0,0,0,1,2,1,0,0,81,0,0,0,0,2,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,J. Larsson,0,1,0,0,3,1,0,0,13,0,0,1,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,R. Huescas,0,0,0,3,2,1,0,0,35,0,0,0,0,2,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,D. Kotarski,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,L. Lerager,0,0,2,0,1,0,0,0,36,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,M. Elyounoussi,0,1,2,2,1,2,0,0,32,0,0,3,1,1,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,P. Hatzidiakos,0,0,0,0,3,0,0,0,73,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,M. López,0,0,0,8,0,1,0,0,56,0,0,0,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,E. Achouri,0,1,2,3,1,1,0,0,25,0,0,4,0,0,1
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,A. Cornelius,0,1,1,0,0,0,0,0,13,0,0,2,0,0,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,M. Mattsson,0,0,0,1,0,0,0,0,10,0,0,0,0,2,0
135,5 Aug 2025,,94kr5bwt6oticc945i2w6mas4,João Pedro Silva Pinheiro,Malmö FF,FC København,V. Claesson,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,M. Elyounoussi,0,1,0,3,0,4,0,0,34,0,0,5,1,1,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,D. Kotarski,0,0,1,0,0,0,0,0,30,0,1,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Gabriel Pereira,0,0,3,2,3,0,0,0,121,0,0,1,0,1,1
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,M. Garan'anga,0,0,0,0,2,0,0,0,122,0,0,0,0,2,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,J. Larsson,0,0,0,1,1,0,0,0,13,0,0,1,0,1,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,R. Huescas,0,0,0,1,1,0,0,0,34,0,0,0,0,4,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,M. López,0,0,0,5,0,0,0,0,35,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,W. Clem,0,0,0,0,1,0,0,0,36,0,0,0,0,1,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,E. Achouri,0,0,1,4,0,0,0,0,24,0,0,2,1,1,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,A. Cornelius,0,0,0,0,0,0,0,0,7,0,0,1,0,2,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,L. Lerager,0,0,0,3,0,1,0,0,24,0,0,0,0,2,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,V. Claesson,0,0,0,0,1,0,0,0,12,0,0,1,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Y. Moukoko,0,1,0,1,0,0,0,1,6,0,0,2,0,1,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,B. Meling,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,M. Mattsson,0,0,0,2,0,2,2,0,17,0,0,2,2,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Robert Silva,0,0,1,0,0,1,0,0,6,0,0,1,1,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,A. Dabiqaj,0,2,0,0,1,1,0,0,23,0,0,2,0,0,1
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,A. Ajzeraj,0,0,0,3,0,2,0,0,17,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,R. Ovouka,0,1,1,2,2,1,0,0,40,0,0,1,0,5,1
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,J. Camilo Mesa,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,L. Balaj,0,0,0,3,1,0,0,0,16,0,0,2,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,A. Manaj,0,0,0,2,0,1,0,1,15,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,E. Bejtulai,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,R. Broja,0,0,0,0,2,2,0,0,28,0,0,0,0,3,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,V. Limaj,0,0,0,0,2,2,0,0,8,0,0,1,0,3,1
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,F. Maloku,0,0,0,0,0,0,0,0,18,0,3,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Besnik Krasniqi,0,0,2,4,1,0,0,0,22,0,0,1,1,4,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Blerim Krasniqi,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,V. Tusha,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
136,22 Jul 2025,,9dhbll93kmrgh0yya180w6vpw,Martin Matoša,FC København,KF Drita,Iljasa Zulfiu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,M. Elyounoussi,2,0,1,0,0,1,1,0,37,0,0,2,1,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,D. Kotarski,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,A. Cornelius,2,0,0,2,2,1,0,0,14,0,0,0,0,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,L. Lerager,0,1,0,0,2,1,0,1,39,0,0,2,1,3,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,J. Larsson,1,0,0,0,3,0,0,0,27,0,0,0,0,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,R. Huescas,0,0,1,3,2,1,1,0,49,0,0,2,2,1,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,Robert Silva,0,0,0,2,0,0,2,0,27,0,0,3,2,0,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,M. López,0,0,0,3,1,1,0,0,43,0,0,0,0,1,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,P. Hatzidiakos,0,0,0,0,1,0,0,0,70,0,0,0,0,2,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,M. Mattsson,0,1,0,3,0,1,1,0,46,0,0,2,1,5,0
137,12 Aug 2025,,9etdts4kh4rspdnzg2fmq426s,José María Sánchez Martínez,FC København,Malmö FF,Gabriel Pereira,0,0,0,0,1,0,0,1,72,0,0,0,0,1,0
