Aux,Fecha,Jornada,ID_PARTIDO,Arbitro,Equipo_local,Equipo_Visitante,Jugador,Assists,Blocked shots,Corners won,Crosses,Fouls conceded,Fouls won,Goals,Offsides,Passes,Red cards,Saves,Shots,Shots on target,Tackles,Yellow cards
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,I. Pittas,0,1,1,0,1,1,0,0,15,0,0,3,1,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,S. Sensi,0,0,0,3,2,4,0,0,32,0,0,2,1,5,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,M. Ebong,0,0,0,0,3,0,0,0,23,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,J. Eto'o,0,0,0,1,3,0,0,0,9,0,0,0,0,2,1
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,J. Zwarts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,M. Brahimi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Matheus Silva,0,0,0,1,1,4,0,0,73,0,0,0,0,3,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Z. Sawo,0,1,1,3,1,0,0,0,9,0,0,1,0,3,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Pedro Bicalho,0,2,0,0,3,1,0,0,59,0,0,3,0,1,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,B. Várkonyi,0,0,0,1,1,1,0,0,67,0,0,0,0,1,1
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,M. Kochalski,0,0,0,0,0,0,0,0,41,0,3,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,B. Hüseynov,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,E. Cəfərquliyev,0,1,1,5,1,0,0,0,41,0,0,1,0,1,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,A. Zoubir,0,2,3,4,0,2,0,0,56,0,0,2,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,M. Janković,0,1,0,1,1,6,0,0,57,0,0,2,0,5,1
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Kady Borges,0,0,3,5,0,2,0,0,32,0,0,2,2,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,O. Kashchuk,0,0,1,5,1,0,0,0,17,0,0,0,0,1,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,R. Cephas,0,1,0,1,1,0,0,0,4,0,0,1,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Bruno Langa,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,Č. Makreckis,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
44,30 Jul 2026,,cgnao8wk5k70nbz7zd6633eac,Bram Van Driessche,PFK CSKA Sofia,Qarabağ Ağdam FK,J. Mouaddib,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0
