Aux,Fecha,Jornada,ID_PARTIDO,Arbitro,Equipo_local,Equipo_Visitante,Jugador,Assists,Blocked shots,Corners won,Crosses,Fouls conceded,Fouls won,Goals,Offsides,Passes,Red cards,Saves,Shots,Shots on target,Tackles,Yellow cards
5,16 Aug 2026,,34lc5sla4k25qpzbj4dhwi6ms,José Luis Guzmán Mansilla,SD Eibar,CD Tenerife,A. Krdžalić,1,0,1,2,0,0,0,0,10,0,0,0,0,0,0
5,16 Aug 2026,,34lc5sla4k25qpzbj4dhwi6ms,José Luis Guzmán Mansilla,SD Eibar,CD Tenerife,Baba Diocou,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Àlex Moreno,0,0,2,9,0,1,0,0,93,0,0,3,3,2,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Iván Morante,0,0,1,8,0,0,0,0,71,0,0,1,0,3,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,D. Camara,0,1,0,1,2,1,0,0,11,0,0,1,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Alejandro Francés,0,0,0,3,0,2,0,0,79,0,0,0,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Holmes Zamorano,0,0,0,0,0,0,0,0,88,0,0,1,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Arnau Martínez,0,3,2,10,0,0,0,1,61,0,0,3,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Bryan Gil,0,1,1,2,1,2,0,0,22,0,0,4,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Iván Martín,0,0,0,1,1,0,0,0,31,0,0,1,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Fran Beltrán,0,0,0,0,0,1,0,0,86,0,0,1,0,1,1
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,P. Gazzaniga,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Kim Min-Su,0,4,0,6,1,2,0,0,41,0,0,4,0,0,1
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Abel Ruiz,0,1,1,0,0,0,1,0,11,0,0,3,1,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Jastin García,0,0,1,6,1,2,0,0,11,0,0,0,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Y. Asprilla,0,0,2,6,0,1,0,0,12,0,0,2,2,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,C. Stuani,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Izan González,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Miguel Atienza,0,0,0,0,0,1,0,0,37,0,0,0,0,3,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Raúl Fernández,0,0,0,0,0,0,0,0,23,0,6,0,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Naim García,0,0,0,1,0,0,1,0,29,0,0,1,1,3,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,P. Soko,0,0,0,0,1,1,0,1,8,0,0,0,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Y. Kechta,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Lalo Aguilar,0,0,0,0,1,1,0,0,38,0,0,0,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Marvel,0,0,0,0,1,1,0,0,21,0,0,1,1,2,1
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,I. Gharbi,0,0,0,0,1,0,0,0,17,0,0,0,0,4,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Z. Buurmeester,0,0,0,0,6,0,0,0,37,0,0,0,0,6,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Ignasi Miquel,0,0,0,0,2,0,0,0,35,0,0,0,0,2,1
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Álvaro Tejero,0,0,0,0,0,1,0,0,21,0,0,1,0,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Unax del Cura,0,0,0,0,1,0,0,0,6,0,0,1,1,0,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Álex Millán,0,0,0,0,1,1,0,0,11,0,0,1,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Rubén Peña,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Dani Rodríguez,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0
6,16 Aug 2026,,34z6e3xjdgm9ncr6o1uviydck,Iosu Galech Apezteguía,Girona FC,CD Leganés,Rubén Pulido,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Alberto Dadie,0,0,1,2,2,1,0,0,24,0,0,1,1,3,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Ander Cantero,0,0,0,0,0,0,0,0,28,0,6,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Sergio González,0,0,0,0,1,1,0,0,39,0,0,2,0,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,José Gragera,0,0,0,0,1,0,0,0,33,0,0,0,0,1,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Ignasi Vilarrasa,0,0,0,3,2,2,0,0,24,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Grego Sierra,0,0,0,0,1,0,0,0,24,0,0,1,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,David González,0,0,0,0,1,1,1,1,23,0,0,3,1,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Javi Llabrés,0,0,0,2,0,3,1,0,21,0,0,2,1,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,K. Appin,0,0,0,0,2,2,0,0,19,0,0,0,0,2,1
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Curro Sánchez,1,0,0,2,2,0,0,0,33,0,0,1,0,1,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Álex Forés,0,0,0,0,1,1,1,1,12,0,0,1,1,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Víctor Mollejo,1,0,0,1,1,0,0,0,4,0,0,2,1,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,P. Galdames,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Marcelo Expósito,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,S. Lencina,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,M. Mejía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Víctor Sánchez,0,0,0,0,2,1,0,0,11,0,0,4,2,1,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Isma Ruiz,0,0,0,0,0,1,0,0,53,0,0,1,1,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Dani Tasende,0,0,0,10,2,1,0,0,32,0,0,0,0,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Rubén Alves,0,0,0,0,1,1,0,0,53,0,0,0,0,0,1
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Egoitz Muñoz,0,1,2,4,3,0,0,0,29,0,0,1,0,4,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Cristian Carracedo,1,0,1,7,1,1,0,0,41,0,0,2,2,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Juan Gutiérrez,1,0,0,0,0,1,0,0,62,0,0,0,0,3,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Iker Álvarez,0,0,0,0,0,0,0,0,43,0,2,1,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Eder García,0,1,0,1,1,1,1,0,27,0,0,4,1,1,1
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Enol Rodríguez,0,1,1,1,0,1,0,0,5,0,0,2,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Y. Diarra,0,1,1,2,1,1,1,0,28,0,0,3,2,3,1
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,A. Ghailan,0,0,0,1,0,1,0,0,8,0,0,0,0,2,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Diego Percan,0,0,0,0,0,1,0,0,4,0,0,2,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Kevin Medina,0,0,1,2,0,1,0,0,3,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Álex Martín,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0
3,16 Aug 2026,,33tkw33xaizsbn190sdrl21p0,Daniel Miranda Bolaño,Burgos CF,Córdoba FC,Carlos Albarrán,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,N. Ukwuije,0,1,0,0,2,0,0,0,59,0,0,1,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Antoñito Cordero,0,0,0,7,3,3,0,0,23,0,0,2,1,4,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Javi Castro,0,1,0,0,1,2,0,0,76,0,0,2,1,1,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,R. Kouamé,0,1,0,0,1,2,0,1,34,0,0,3,0,0,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Ibon Sánchez,0,0,0,2,3,0,0,0,26,0,0,1,0,1,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Damián Rodríguez,0,0,0,0,1,2,0,0,69,0,0,0,0,5,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,José de la Rosa,0,0,3,5,0,2,0,1,25,0,0,3,1,2,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Juan Díaz,0,0,2,5,1,1,0,0,62,0,0,1,0,6,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Manuel Rivera,0,0,0,1,1,0,0,0,44,0,0,0,0,1,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Jokin Ezkieta,0,0,0,0,0,0,0,0,16,0,5,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Urko Izeta,0,0,0,0,1,2,0,1,20,0,0,2,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Roberto Rosado,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Joaquín,0,0,0,0,0,2,0,0,18,0,0,0,0,2,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Borja Vázquez,0,1,0,0,0,4,0,0,13,0,0,2,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Suso,0,0,1,1,0,1,0,0,9,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,B. Kovačević,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Álvaro Marín,0,0,0,0,1,3,0,1,7,0,0,0,0,1,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Hugo Burcio,0,0,0,0,2,1,0,0,29,0,0,0,0,2,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Quique Ribes,0,0,0,1,2,0,0,0,68,0,0,1,1,2,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Pablo Meixús,0,0,0,0,2,0,0,0,53,0,0,1,1,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Pablo Gavián,0,0,0,4,0,1,0,0,40,0,0,0,0,3,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,G. Miller,0,0,0,0,1,2,0,0,11,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Coke Carrillo,0,0,0,0,0,0,0,0,28,0,3,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Joel López,0,0,0,2,2,1,0,0,34,0,0,0,0,1,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Ángel Arcos,0,0,2,3,1,0,0,0,29,0,0,2,2,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,A. Kibet,0,0,0,0,0,1,0,0,7,0,0,1,1,2,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Adrià Capdevila,0,0,0,0,4,3,0,0,13,0,0,0,0,3,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Anxo Rodríguez,0,0,0,0,1,0,0,0,29,0,0,0,0,3,1
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Andrés Antañón,0,0,0,0,1,1,0,0,21,0,0,0,0,3,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,B. Somuah,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Jan Oliveras,0,0,0,1,1,0,0,0,12,0,0,0,0,3,0
4,15 Aug 2026,,347fhiuknin7qhx30pubkb9qs,Dámaso Arcediano Monescillo,Cádiz CF,Real Club Celta Fortuna,Óscar Marcos,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,Juanma Herzog,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,Valentín Pezzolesi,0,0,1,3,0,2,0,0,44,0,0,0,0,1,0
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,José Antonio Caro,0,0,0,0,0,1,0,0,58,0,3,0,0,0,0
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,Marvin Park,0,0,0,1,0,1,0,0,7,0,0,0,0,0,0
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,Kirian Rodríguez,0,0,0,1,1,4,0,0,107,0,0,0,0,0,1
7,16 Aug 2026,,35czv3n0j98qdkzekzjtluz2s,Olatz Rivera Olmedo,UD Las Palmas,Albacete Balompié,Jefté Betancor,0,1,1,0,0,2,0,1,16,0,0,3,1,1,0
